user_id,age,gender,channel,vip_grade,total_spent,order_count,recency,churn
u_00905,33.0,M,APP,1.0,352567.0,4,16,0
u_00906,36.0,M,REFERRAL,5.0,1053383.0,13,0,0
u_00907,35.0,F,REFERRAL,4.0,321230.0,8,0,0
u_00908,20.0,M,REFERRAL,2.0,454555.0,10,61,0
u_00909,37.0,F,WEB,2.0,782671.0,10,49,0
u_00910,44.0,M,WEB,0.0,1264.0,0,36,1
u_00911,42.0,F,MOBILE,0.0,861474.0,7,7,0
u_00912,20.0,F,WEB,0.0,210932.0,3,0,1
u_00913,43.0,F,REFERRAL,4.0,764818.0,13,0,0
u_00914,37.0,F,WEB,0.0,,3,51,0
u_00915,51.0,M,MOBILE,0.0,453526.0,7,0,1
u_00916,37.0,F,WEB,2.0,612448.0,7,25,1
u_00917,47.0,F,REFERRAL,3.0,1296849.0,15,0,0
u_00918,64.0,M,APP,2.0,734017.0,8,25,0
u_00919,40.0,F,MOBILE,1.0,120091.0,2,0,0
u_00920,29.0,F,AD,0.0,546959.0,11,45,0
u_00921,42.0,M,MOBILE,4.0,6879920.0,21,0,0
u_00922,43.0,M,APP,1.0,281899.0,5,177,1
u_00923,43.0,F,APP,3.0,1086308.0,9,23,0
u_00924,20.0,M,APP,1.0,707834.0,9,3,0
u_00925,33.0,M,APP,4.0,1726951.0,19,61,0
u_00926,20.0,M,MOBILE,2.0,684006.0,9,16,0
u_00927,35.0,F,MOBILE,1.0,515930.0,6,21,1
u_00928,58.0,M,MOBILE,1.0,1339159.0,17,56,0
u_00929,38.0,F,MOBILE,1.0,802062.0,8,0,0
u_00930,35.0,F,MOBILE,0.0,215639.0,3,19,1
u_00931,20.0,F,MOBILE,4.0,1741011.0,20,0,0
u_00932,,M,WEB,3.0,826354.0,18,0,0
u_00933,20.0,M,MOBILE,1.0,1244799.0,10,24,0
u_00934,36.0,M,REFERRAL,3.0,556828.0,11,0,0
u_00935,37.0,M,APP,4.0,878363.0,12,77,0
u_00936,41.0,M,APP,1.0,392191.0,13,74,0
u_00937,20.0,F,REFERRAL,0.0,380243.0,4,0,1
u_00938,50.0,M,APP,2.0,1008766.0,11,0,0
u_00939,44.0,M,AD,0.0,261069.0,7,25,1
u_00940,41.0,F,MOBILE,1.0,978489.0,15,20,0
u_00941,46.0,M,AD,2.0,961037.0,11,0,0
u_00942,37.0,F,REFERRAL,2.0,749735.0,8,0,0
u_00943,40.0,M,APP,0.0,943220.0,13,37,0
u_00944,26.0,M,WEB,0.0,3902.0,0,37,0
u_00945,33.0,M,WEB,0.0,370790.0,5,7,0
u_00946,20.0,F,MOBILE,1.0,611650.0,6,62,0
u_00947,33.0,F,MOBILE,0.0,1593040.0,14,74,0
u_00948,40.0,F,MOBILE,0.0,280024.0,3,35,0
u_00949,48.0,F,WEB,0.0,74791.0,1,62,0
u_00950,30.0,M,MOBILE,0.0,254408.0,4,39,0
u_00951,24.0,M,MOBILE,1.0,1456100.0,16,43,0
u_00952,25.0,M,WEB,1.0,2407080.0,27,0,0
u_00953,20.0,M,APP,0.0,280657.0,3,46,0
u_00954,20.0,F,REFERRAL,2.0,1114401.0,13,26,0
u_00955,29.0,M,WEB,3.0,1004446.0,16,26,0
u_00956,30.0,M,APP,1.0,425697.0,14,0,0
u_00957,20.0,M,MOBILE,0.0,386746.0,5,40,0
u_00958,36.0,F,APP,1.0,2061.0,0,71,0
u_00959,55.0,F,MOBILE,1.0,597088.0,8,66,0
u_00960,44.0,M,APP,0.0,1108733.0,15,7,0
u_00961,21.0,M,MOBILE,3.0,985706.0,13,1,0
u_00962,48.0,M,WEB,0.0,497427.0,5,0,0
u_00963,34.0,F,MOBILE,2.0,627241.0,9,83,1
u_00964,37.0,F,APP,0.0,691695.0,8,78,1
u_00965,44.0,F,MOBILE,4.0,438402.0,20,7,0
u_00966,20.0,M,WEB,3.0,369708.0,9,0,0
u_00967,41.0,M,MOBILE,3.0,472134.0,7,68,0
u_00968,20.0,M,AD,1.0,473715.0,7,15,0
u_00969,41.0,M,WEB,1.0,249032.0,3,1,0
u_00970,46.0,M,MOBILE,2.0,1163689.0,13,17,0
u_00971,29.0,M,MOBILE,1.0,549366.0,8,21,0
u_00972,35.0,M,WEB,1.0,433267.0,4,32,0
u_00973,47.0,F,WEB,1.0,27351.0,1,15,1
u_00974,41.0,M,APP,5.0,934801.0,14,0,0
u_00975,44.0,M,APP,3.0,1011455.0,11,0,0
u_00976,44.0,M,WEB,1.0,678221.0,5,12,0
u_00977,32.0,F,APP,1.0,643108.0,7,51,1
u_00978,54.0,M,MOBILE,0.0,419443.0,7,106,1
u_00979,45.0,M,AD,1.0,964116.0,11,33,0
u_00980,27.0,M,MOBILE,0.0,693679.0,10,55,0
u_00981,36.0,F,MOBILE,4.0,1605987.0,22,94,0
u_00982,33.0,M,WEB,1.0,2065138.0,14,0,1
u_00983,26.0,F,WEB,0.0,185081.0,2,33,0
u_00984,28.0,M,APP,1.0,546399.0,7,65,0
u_00985,25.0,F,MOBILE,1.0,183814.0,2,8,0
u_00986,20.0,M,MOBILE,,748047.0,9,0,0
u_00987,30.0,F,WEB,1.0,673776.0,6,41,0
u_00988,35.0,M,MOBILE,0.0,4903.0,0,56,1
u_00989,46.0,M,WEB,2.0,148701.0,3,102,0
u_00990,29.0,F,MOBILE,0.0,254706.0,3,38,1
u_00991,27.0,M,MOBILE,0.0,261431.0,5,168,0
u_00992,31.0,F,MOBILE,2.0,575771.0,9,38,1
u_00993,39.0,F,MOBILE,0.0,580207.0,9,72,0
u_00994,45.0,M,APP,0.0,217672.0,2,53,1
u_00995,26.0,M,APP,1.0,194963.0,4,48,0
u_00996,36.0,M,MOBILE,1.0,190026.0,4,31,0
u_00997,48.0,F,APP,1.0,190080.0,3,32,0
u_00998,20.0,M,WEB,3.0,914195.0,13,53,0
u_00999,38.0,F,APP,0.0,557354.0,5,25,1
u_01000,35.0,F,WEB,0.0,562877.0,12,4,0
u_01001,27.0,M,MOBILE,1.0,419856.0,6,12,0
u_01002,51.0,M,REFERRAL,0.0,274192.0,7,135,0
u_01003,53.0,M,REFERRAL,0.0,1061693.0,13,17,0
u_01004,35.0,M,WEB,3.0,1009222.0,12,34,0
u_01005,48.0,F,MOBILE,2.0,1173049.0,11,275,1
u_01006,44.0,F,REFERRAL,0.0,142498.0,3,0,1
u_01007,35.0,M,APP,0.0,345069.0,3,57,0
u_01008,37.0,M,WEB,5.0,2522068.0,26,0,0
u_01009,32.0,M,MOBILE,0.0,779981.0,7,96,1
u_01010,36.0,F,APP,3.0,719495.0,15,0,0
u_01011,22.0,F,WEB,2.0,471553.0,10,60,0
u_01012,41.0,F,AD,3.0,1185586.0,22,14,0
u_01013,56.0,F,WEB,0.0,316927.0,5,57,1
u_01014,38.0,F,MOBILE,4.0,848829.0,12,0,0
u_01015,40.0,F,WEB,0.0,2051.0,0,68,0
u_01016,34.0,M,MOBILE,2.0,276121.0,5,22,0
u_01017,25.0,F,REFERRAL,1.0,381400.0,6,74,1
u_01018,47.0,M,MOBILE,0.0,108468.0,3,0,0
u_01019,32.0,F,WEB,3.0,841779.0,11,130,1
u_01020,27.0,F,WEB,0.0,1388237.0,14,13,0
u_01021,35.0,F,WEB,0.0,175276.0,2,40,0
u_01022,21.0,F,MOBILE,1.0,567422.0,10,1,1
u_01023,39.0,F,MOBILE,0.0,302895.0,5,234,1
u_01024,33.0,M,APP,3.0,2691697.0,19,57,0
u_01025,52.0,M,MOBILE,3.0,1613301.0,16,0,0
u_01026,44.0,F,WEB,0.0,410220.0,10,219,0
u_01027,22.0,F,REFERRAL,0.0,931.0,0,6,1
u_01028,26.0,M,WEB,2.0,474242.0,7,44,0
u_01029,31.0,F,AD,0.0,432131.0,6,36,0
u_01030,20.0,M,MOBILE,0.0,337663.0,5,34,1
u_01031,20.0,M,WEB,2.0,537995.0,7,0,0
u_01032,49.0,M,REFERRAL,1.0,549954.0,7,49,1
u_01033,41.0,M,APP,1.0,393740.0,7,65,0
u_01034,28.0,M,REFERRAL,0.0,643835.0,9,80,0
u_01035,31.0,M,APP,0.0,260664.0,7,106,1
u_01036,27.0,M,MOBILE,0.0,749482.0,9,7,0
u_01037,51.0,M,REFERRAL,0.0,403467.0,6,17,0
u_01038,47.0,M,MOBILE,4.0,2867728.0,22,0,0
u_01039,25.0,M,AD,2.0,178109.0,6,7,0
u_01040,33.0,F,APP,1.0,1275286.0,14,7,0
u_01041,20.0,F,MOBILE,0.0,207465.0,2,0,0
u_01042,45.0,F,APP,2.0,296140.0,6,0,0
u_01043,25.0,M,WEB,0.0,497582.0,5,20,1
u_01044,64.0,F,REFERRAL,0.0,389543.0,4,13,0
u_01045,30.0,M,APP,4.0,790177.0,10,46,0
u_01046,52.0,F,REFERRAL,0.0,946122.0,8,0,1
u_01047,20.0,M,WEB,0.0,178567.0,2,190,1
u_01048,27.0,M,APP,2.0,265420.0,5,16,0
u_01049,37.0,F,WEB,0.0,989850.0,11,46,0
u_01050,60.0,F,MOBILE,3.0,1162907.0,17,34,0
u_01051,32.0,M,APP,0.0,557168.0,5,60,0
u_01052,51.0,M,APP,2.0,942304.0,19,0,0
u_01053,29.0,F,AD,0.0,85805.0,1,42,0
u_01054,31.0,F,WEB,2.0,2512060.0,29,7,0
u_01055,41.0,M,MOBILE,1.0,90000.0,6,58,0
u_01056,31.0,F,MOBILE,0.0,210093.0,3,26,0
u_01057,23.0,F,APP,2.0,1032807.0,13,0,0
u_01058,51.0,M,APP,1.0,276374.0,6,25,0
u_01059,49.0,M,WEB,0.0,232635.0,7,23,0
u_01060,48.0,F,MOBILE,1.0,78640.0,1,29,0
u_01061,42.0,F,MOBILE,1.0,960277.0,8,5,0
u_01062,26.0,F,MOBILE,0.0,33800.0,1,27,0
u_01063,42.0,F,MOBILE,0.0,305961.0,5,0,0
u_01064,25.0,M,WEB,3.0,625516.0,14,0,0
u_01065,49.0,M,AD,0.0,469216.0,6,8,0
u_01066,26.0,F,WEB,4.0,833781.0,11,0,0
u_01067,41.0,F,MOBILE,0.0,447069.0,6,0,0
u_01068,29.0,F,MOBILE,2.0,407472.0,8,69,0
u_01069,41.0,F,MOBILE,1.0,1691156.0,13,9,0
u_01070,34.0,F,APP,2.0,315773.0,7,75,0
u_01071,36.0,F,APP,5.0,344677.0,18,51,0
u_01072,41.0,F,MOBILE,0.0,230556.0,4,16,0
u_01073,55.0,F,MOBILE,0.0,498376.0,5,0,1
u_01074,29.0,M,WEB,3.0,1077570.0,12,0,0
u_01075,48.0,M,MOBILE,0.0,212681.0,3,81,0
u_01076,43.0,F,WEB,0.0,452122.0,5,63,0
u_01077,41.0,M,MOBILE,0.0,362992.0,4,37,0
u_01078,34.0,M,WEB,0.0,269337.0,3,25,1
u_01079,33.0,M,MOBILE,1.0,432109.0,6,2,0
u_01080,45.0,M,MOBILE,0.0,735717.0,7,129,1
u_01081,40.0,M,WEB,0.0,96195.0,2,0,1
u_01082,27.0,F,WEB,0.0,415700.0,9,10,0
u_01083,34.0,F,MOBILE,1.0,421744.0,7,75,0
u_01084,46.0,F,MOBILE,0.0,1031283.0,11,37,1
u_01085,50.0,F,MOBILE,1.0,579197.0,9,19,0
u_01086,33.0,M,APP,,450416.0,6,59,0
u_01087,35.0,M,WEB,0.0,159742.0,3,60,0
u_01088,37.0,M,AD,0.0,488137.0,5,0,1
u_01089,38.0,F,WEB,0.0,4505.0,0,3,0
u_01090,20.0,F,AD,0.0,277.0,0,37,1
u_01091,53.0,M,AD,0.0,581345.0,8,9,0
u_01092,33.0,F,AD,0.0,96095.0,1,36,1
u_01093,20.0,M,WEB,0.0,287420.0,4,0,0
u_01094,37.0,F,WEB,5.0,1398120.0,16,24,0
u_01095,23.0,M,WEB,0.0,96784.0,4,68,0
u_01096,29.0,M,MOBILE,0.0,338805.0,4,13,1
u_01097,20.0,M,MOBILE,0.0,571990.0,9,16,0
u_01098,29.0,M,MOBILE,0.0,710026.0,9,12,0
u_01099,63.0,M,MOBILE,0.0,400137.0,5,0,0
u_01100,36.0,M,WEB,1.0,805434.0,9,2,0
u_01101,20.0,F,AD,1.0,1741904.0,15,0,0
u_01102,31.0,F,WEB,0.0,869.0,0,52,0
u_01103,45.0,F,WEB,1.0,508046.0,11,159,1
u_01104,31.0,M,AD,1.0,893602.0,8,117,0
u_01105,20.0,F,MOBILE,0.0,751769.0,9,26,1
u_01106,20.0,F,APP,0.0,325319.0,4,105,0
u_01107,31.0,M,WEB,2.0,1758810.0,16,46,0
u_01108,50.0,F,MOBILE,0.0,649580.0,10,0,0
u_01109,22.0,F,MOBILE,1.0,459480.0,7,77,1
u_01110,43.0,F,REFERRAL,0.0,222666.0,7,60,0
u_01111,44.0,M,WEB,2.0,1353701.0,13,131,0
u_01112,44.0,M,MOBILE,1.0,198617.0,4,20,0
u_01113,28.0,F,REFERRAL,3.0,1183470.0,11,8,0
u_01114,20.0,F,WEB,2.0,476703.0,7,36,0
u_01115,37.0,M,APP,0.0,156925.0,2,12,0
u_01116,44.0,F,WEB,1.0,1112450.0,12,63,0
u_01117,27.0,M,MOBILE,0.0,4979.0,0,0,0
u_01118,46.0,F,WEB,0.0,745198.0,9,58,0
u_01119,32.0,F,WEB,0.0,697526.0,8,17,0
u_01120,32.0,M,WEB,4.0,1621632.0,17,0,0
u_01121,20.0,M,AD,3.0,,14,145,0
u_01122,28.0,M,WEB,0.0,621229.0,10,123,1
u_01123,39.0,M,APP,0.0,111910.0,2,21,0
u_01124,37.0,M,WEB,0.0,115028.0,1,31,0
u_01125,34.0,M,WEB,1.0,399479.0,9,0,0
u_01126,37.0,M,MOBILE,1.0,786083.0,6,54,1
u_01127,50.0,F,REFERRAL,2.0,275927.0,14,11,1
u_01128,35.0,M,AD,1.0,85798.0,1,9,0
u_01129,47.0,F,REFERRAL,1.0,518652.0,5,32,0
u_01130,42.0,F,WEB,0.0,105000.0,7,45,0
u_01131,44.0,F,APP,0.0,403443.0,6,31,1
u_01132,29.0,F,APP,0.0,404600.0,8,23,1
u_01133,45.0,M,WEB,1.0,357002.0,3,4,0
u_01134,43.0,F,MOBILE,1.0,480721.0,7,0,0
u_01135,64.0,M,MOBILE,1.0,451012.0,5,0,0
u_01136,48.0,M,MOBILE,4.0,808413.0,10,54,0
u_01137,22.0,F,AD,0.0,414828.0,4,6,1
u_01138,36.0,M,APP,0.0,790227.0,7,60,0
u_01139,26.0,M,MOBILE,3.0,852219.0,10,0,0
u_01140,28.0,M,MOBILE,0.0,201900.0,3,0,0
u_01141,39.0,F,MOBILE,1.0,114384.0,2,153,1
u_01142,37.0,M,WEB,5.0,1494888.0,18,160,0
u_01143,39.0,M,WEB,2.0,1489284.0,25,66,0
u_01144,30.0,F,WEB,0.0,30658.0,2,0,0
u_01145,21.0,M,MOBILE,0.0,111700.0,2,16,1
u_01146,43.0,F,AD,0.0,173423.0,5,52,1
u_01147,45.0,F,MOBILE,4.0,859312.0,13,0,0
u_01148,25.0,M,WEB,1.0,181120.0,5,15,0
u_01149,50.0,M,MOBILE,0.0,1472223.0,14,29,0
u_01150,31.0,M,MOBILE,1.0,183140.0,3,0,0
u_01151,25.0,F,MOBILE,0.0,1145162.0,12,160,1
u_01152,47.0,M,MOBILE,1.0,692833.0,12,57,0
u_01153,33.0,M,MOBILE,1.0,270930.0,6,0,0
u_01154,20.0,M,WEB,0.0,324937.0,3,61,0
u_01155,44.0,M,WEB,0.0,693110.0,8,55,0
u_01156,20.0,M,MOBILE,0.0,48147.0,2,65,0
u_01157,20.0,M,APP,4.0,1222308.0,19,10,0
u_01158,40.0,M,REFERRAL,0.0,315708.0,8,59,0
u_01159,26.0,M,WEB,0.0,971114.0,13,118,1
u_01160,35.0,M,MOBILE,1.0,187666.0,3,2,0
u_01161,38.0,M,APP,1.0,1357735.0,11,28,0
u_01162,34.0,M,APP,0.0,446541.0,6,23,0
u_01163,36.0,M,APP,0.0,533546.0,7,27,0
u_01164,31.0,M,AD,2.0,1422357.0,17,98,0
u_01165,30.0,M,WEB,3.0,680566.0,12,7,0
u_01166,22.0,F,WEB,1.0,583061.0,5,23,0
u_01167,23.0,F,WEB,2.0,419128.0,5,101,0
u_01168,28.0,F,WEB,0.0,263228.0,3,44,1
u_01169,41.0,M,AD,1.0,1889972.0,23,7,0
u_01170,47.0,M,WEB,1.0,728908.0,9,0,0
u_01171,47.0,F,REFERRAL,2.0,1077282.0,12,0,0
u_01172,54.0,M,APP,4.0,1539660.0,21,0,0
u_01173,24.0,F,AD,0.0,407.0,0,13,0
u_01174,52.0,M,WEB,3.0,2168177.0,20,20,0
u_01175,30.0,M,APP,2.0,639099.0,5,19,0
u_01176,28.0,F,REFERRAL,2.0,892895.0,9,27,0
u_01177,39.0,F,MOBILE,1.0,340435.0,14,71,0
u_01178,46.0,M,WEB,2.0,871619.0,10,38,0
u_01179,37.0,M,WEB,2.0,591846.0,8,59,0
u_01180,30.0,F,AD,1.0,276212.0,3,9,0
u_01181,62.0,M,MOBILE,0.0,193257.0,2,35,0
u_01182,43.0,M,APP,1.0,176468.0,3,18,0
u_01183,35.0,F,WEB,0.0,75000.0,5,12,0
u_01184,20.0,F,APP,1.0,907426.0,8,57,0
u_01185,20.0,F,WEB,0.0,389346.0,4,0,0
u_01186,37.0,M,APP,2.0,404322.0,12,36,0
u_01187,33.0,F,MOBILE,0.0,384478.0,8,11,0
u_01188,49.0,M,APP,2.0,700046.0,8,14,1
u_01189,40.0,F,MOBILE,0.0,744072.0,8,20,1
u_01190,33.0,F,WEB,0.0,109671.0,2,11,0
u_01191,42.0,F,WEB,1.0,700036.0,13,55,0
u_01192,25.0,F,WEB,0.0,198776.0,3,199,1
u_01193,28.0,M,WEB,1.0,323415.0,8,56,0
u_01194,46.0,F,AD,3.0,952138.0,11,99,0
u_01195,20.0,F,MOBILE,0.0,2890.0,0,32,1
u_01196,26.0,F,AD,0.0,505568.0,10,11,1
u_01197,29.0,F,WEB,1.0,116601.0,3,20,1
u_01198,54.0,M,REFERRAL,0.0,421530.0,4,0,0
u_01199,42.0,M,REFERRAL,0.0,332228.0,4,27,1
u_01200,23.0,M,MOBILE,2.0,396901.0,10,108,0
u_01201,45.0,F,WEB,0.0,178616.0,7,0,0
u_01202,54.0,F,MOBILE,1.0,702943.0,9,39,0
u_01203,22.0,F,WEB,0.0,253426.0,7,0,0
u_01204,46.0,M,WEB,0.0,602444.0,16,14,0
u_01205,46.0,F,APP,2.0,1896557.0,27,14,0
u_01206,45.0,F,APP,4.0,596006.0,10,14,0
u_01207,52.0,F,MOBILE,3.0,1747027.0,19,21,0
u_01208,27.0,M,MOBILE,0.0,233966.0,3,29,0
u_01209,29.0,M,WEB,0.0,133864.0,2,28,0
u_01210,43.0,M,AD,0.0,728999.0,11,9,0
u_01211,37.0,M,APP,1.0,697454.0,7,15,0
u_01212,45.0,M,WEB,,1147772.0,14,14,0
u_01213,20.0,M,APP,1.0,1116950.0,16,88,0
u_01214,58.0,F,MOBILE,0.0,445570.0,5,71,0
u_01215,20.0,M,REFERRAL,1.0,438543.0,7,17,0
u_01216,23.0,F,WEB,1.0,188864.0,8,66,0
u_01217,20.0,M,MOBILE,0.0,549162.0,9,29,1
u_01218,20.0,F,WEB,1.0,330096.0,7,34,0
u_01219,50.0,F,APP,1.0,1207854.0,18,8,0
u_01220,22.0,M,WEB,1.0,696564.0,7,126,1
u_01221,,M,MOBILE,2.0,249672.0,8,82,1
u_01222,50.0,F,REFERRAL,0.0,319912.0,3,2,0
u_01223,49.0,M,APP,0.0,1156893.0,23,0,0
u_01224,20.0,M,WEB,3.0,1807969.0,17,0,1
u_01225,32.0,M,MOBILE,0.0,179513.0,4,59,0
u_01226,31.0,F,MOBILE,0.0,321767.0,4,0,0
u_01227,48.0,M,MOBILE,4.0,627789.0,11,0,0
u_01228,35.0,F,WEB,0.0,130418.0,2,110,1
u_01229,23.0,F,WEB,1.0,2093605.0,34,55,0
u_01230,41.0,M,WEB,0.0,2207490.0,4,37,0
u_01231,47.0,F,MOBILE,4.0,332717.0,18,0,0
u_01232,32.0,M,AD,1.0,302707.0,5,29,1
u_01233,36.0,M,MOBILE,2.0,602505.0,7,57,0
u_01234,25.0,F,MOBILE,1.0,449402.0,5,21,1
u_01235,41.0,M,REFERRAL,0.0,703107.0,10,37,1
u_01236,34.0,F,WEB,1.0,1379106.0,13,62,0
u_01237,21.0,F,WEB,2.0,1349844.0,11,0,0
u_01238,33.0,M,APP,2.0,1840617.0,17,0,0
u_01239,,F,MOBILE,0.0,376236.0,10,68,0
u_01240,39.0,F,MOBILE,0.0,197553.0,2,70,0
u_01241,61.0,F,AD,2.0,764857.0,9,14,0
u_01242,34.0,F,WEB,0.0,1902.0,0,45,1
u_01243,32.0,F,WEB,1.0,1553178.0,18,16,0
u_01244,42.0,F,WEB,1.0,476398.0,5,10,0
u_01245,39.0,F,APP,0.0,1583536.0,20,0,0
u_01246,34.0,M,APP,0.0,274317.0,5,30,0
u_01247,29.0,M,MOBILE,3.0,402548.0,8,28,1
u_01248,28.0,F,APP,3.0,2524213.0,26,20,0
u_01249,36.0,F,WEB,1.0,843561.0,13,0,0
u_01250,20.0,M,WEB,0.0,276647.0,4,69,0
u_01251,27.0,M,APP,2.0,855657.0,13,3,0
u_01252,37.0,M,MOBILE,3.0,964994.0,14,14,0
u_01253,45.0,M,WEB,1.0,642173.0,7,37,1
u_01254,30.0,M,WEB,2.0,321606.0,4,67,0
u_01255,33.0,F,MOBILE,0.0,340234.0,5,18,0
u_01256,37.0,M,WEB,3.0,498390.0,14,5,0
u_01257,32.0,M,AD,3.0,1528237.0,13,12,0
u_01258,31.0,F,WEB,1.0,410759.0,11,23,0
u_01259,31.0,F,WEB,1.0,430932.0,7,13,0
u_01260,27.0,M,APP,4.0,1790424.0,23,62,0
u_01261,46.0,F,APP,0.0,331131.0,3,7,0
u_01262,35.0,M,MOBILE,0.0,133186.0,2,0,1
u_01263,38.0,F,WEB,2.0,1062579.0,17,0,0
u_01264,43.0,F,WEB,1.0,123029.0,2,0,0
u_01265,46.0,F,MOBILE,2.0,937926.0,11,53,1
u_01266,33.0,M,MOBILE,0.0,4501.0,0,2,0
u_01267,41.0,F,WEB,0.0,455517.0,4,22,0
u_01268,20.0,F,MOBILE,1.0,431986.0,11,0,0
u_01269,33.0,F,WEB,3.0,883797.0,12,0,0
u_01270,32.0,M,REFERRAL,0.0,47834.0,1,65,1
u_01271,48.0,F,AD,2.0,659419.0,10,82,0
u_01272,54.0,F,MOBILE,1.0,531602.0,16,91,1
u_01273,33.0,M,AD,0.0,304614.0,4,45,0
u_01274,53.0,M,MOBILE,0.0,221545.0,4,40,1
u_01275,20.0,F,MOBILE,1.0,394721.0,8,0,0
u_01276,37.0,F,APP,0.0,324472.0,4,1,0
u_01277,48.0,F,WEB,0.0,260574.0,4,52,1
u_01278,63.0,F,APP,0.0,2881.0,0,33,0
u_01279,53.0,F,WEB,0.0,1085144.0,11,38,1
u_01280,22.0,M,WEB,0.0,154354.0,2,24,0
u_01281,26.0,M,APP,1.0,564047.0,6,116,0
u_01282,42.0,F,REFERRAL,2.0,833158.0,12,58,0
u_01283,41.0,F,REFERRAL,3.0,1272453.0,12,38,0
u_01284,46.0,M,MOBILE,1.0,711670.0,10,32,0
u_01285,34.0,M,APP,0.0,103056.0,1,8,0
u_01286,20.0,F,APP,2.0,1089427.0,17,86,0
u_01287,25.0,M,REFERRAL,0.0,307559.0,3,144,1
u_01288,29.0,M,MOBILE,0.0,190259.0,3,37,0
u_01289,36.0,F,MOBILE,0.0,177422.0,2,11,1
u_01290,38.0,F,MOBILE,1.0,414634.0,7,34,0
u_01291,20.0,F,MOBILE,0.0,628006.0,9,83,0
u_01292,23.0,F,MOBILE,1.0,2165830.0,2,0,0
u_01293,20.0,F,MOBILE,2.0,630805.0,11,0,0
u_01294,35.0,M,,3.0,402270.0,15,7,0
u_01295,29.0,F,WEB,2.0,372049.0,9,0,0
u_01296,20.0,F,MOBILE,0.0,88564.0,1,10,0
u_01297,44.0,F,WEB,3.0,2887356.0,26,0,0
u_01298,,F,WEB,2.0,1212447.0,17,71,0
u_01299,41.0,M,MOBILE,1.0,590553.0,6,10,0
u_01300,60.0,M,WEB,1.0,509687.0,10,16,0
u_01301,53.0,F,MOBILE,2.0,396972.0,12,11,0
u_01302,25.0,F,WEB,1.0,542540.0,10,24,0
u_01303,41.0,M,MOBILE,1.0,316991.0,3,63,0
u_01304,20.0,M,MOBILE,0.0,96653.0,3,110,1
u_01305,27.0,M,WEB,2.0,744895.0,8,1,0
u_01306,20.0,M,WEB,3.0,955361.0,12,5,0
u_01307,20.0,M,WEB,0.0,549061.0,6,62,0
u_01308,25.0,M,MOBILE,1.0,318164.0,9,72,0
u_01309,39.0,M,MOBILE,1.0,282917.0,6,0,0
u_01310,42.0,M,REFERRAL,0.0,967915.0,14,80,1
u_01311,25.0,F,WEB,2.0,622711.0,10,58,0
u_01312,39.0,F,MOBILE,0.0,334689.0,7,11,0
u_01313,46.0,M,WEB,2.0,753720.0,9,19,1
u_01314,37.0,M,WEB,0.0,103683.0,2,26,0
u_01315,52.0,M,APP,0.0,698545.0,7,1,0
u_01316,27.0,F,REFERRAL,1.0,239577.0,9,79,0
u_01317,34.0,F,WEB,2.0,800563.0,10,61,0
u_01318,42.0,F,APP,2.0,1424171.0,15,71,0
u_01319,28.0,F,WEB,2.0,1025524.0,14,0,0
u_01320,34.0,M,WEB,1.0,89151.0,4,74,0
u_01321,40.0,F,WEB,3.0,2110378.0,21,0,0
u_01322,30.0,M,AD,0.0,68526.0,1,81,0
u_01323,30.0,M,WEB,0.0,1933488.0,27,94,0
u_01324,23.0,F,MOBILE,1.0,291900.0,6,113,1
u_01325,43.0,M,WEB,2.0,541681.0,6,0,0
u_01326,46.0,M,WEB,2.0,1788801.0,23,8,0
u_01327,41.0,M,MOBILE,2.0,539168.0,8,0,0
u_01328,36.0,F,WEB,1.0,418553.0,5,178,1
u_01329,36.0,M,MOBILE,1.0,719841.0,6,55,0
u_01330,46.0,M,WEB,0.0,250268.0,3,164,0
u_01331,20.0,F,REFERRAL,0.0,334457.0,3,20,1
u_01332,31.0,F,WEB,2.0,775969.0,18,46,0
u_01333,26.0,F,APP,1.0,858108.0,13,46,0
u_01334,20.0,M,MOBILE,1.0,307506.0,7,61,0
u_01335,27.0,F,WEB,2.0,263061.0,3,14,0
u_01336,31.0,M,WEB,0.0,4679.0,0,18,0
u_01337,45.0,F,MOBILE,0.0,3354.0,0,39,0
u_01338,26.0,M,REFERRAL,4.0,1428598.0,17,129,0
u_01339,33.0,F,WEB,1.0,765785.0,9,38,0
u_01340,20.0,M,APP,0.0,58483.0,1,34,1
u_01341,31.0,M,MOBILE,0.0,195408.0,3,0,1
u_01342,30.0,F,REFERRAL,0.0,427752.0,3,10,0
u_01343,52.0,F,MOBILE,1.0,734793.0,12,23,0
u_01344,42.0,M,AD,2.0,310290.0,5,130,0
u_01345,28.0,F,MOBILE,5.0,1539288.0,16,37,0
u_01346,56.0,M,WEB,1.0,855257.0,12,46,0
u_01347,20.0,F,WEB,0.0,488024.0,5,21,0
u_01348,37.0,M,WEB,0.0,3994.0,0,0,0
u_01349,20.0,M,MOBILE,1.0,1860156.0,15,61,0
u_01350,35.0,M,AD,0.0,74891.0,1,31,0
u_01351,29.0,M,WEB,0.0,1331540.0,16,46,1
u_01352,41.0,F,MOBILE,2.0,252130.0,11,64,0
u_01353,27.0,M,REFERRAL,2.0,473948.0,7,0,0
u_01354,48.0,F,MOBILE,0.0,767889.0,7,0,0
u_01355,55.0,M,MOBILE,0.0,299950.0,12,1,0
u_01356,38.0,F,MOBILE,0.0,524395.0,11,72,0
u_01357,37.0,F,MOBILE,1.0,1328490.0,30,45,0
