user_id,age,gender,channel,vip_grade,total_spent,order_count,recency,churn
u_01120,32,M,WEB,4,1621632,17,0,0
u_01121,20,M,AD,3,974369,14,145,0
u_01122,28,M,WEB,0,621229,10,123,1
u_01123,39,M,APP,0,111910,2,21,0
u_01124,37,M,WEB,0,115028,1,31,0
u_01125,34,M,WEB,1,399479,9,0,0
u_01126,37,M,MOBILE,1,786083,6,54,1
u_01127,50,F,REFERRAL,2,275927,14,11,1
u_01128,35,M,AD,1,85798,1,9,0
u_01129,47,F,REFERRAL,1,518652,5,32,0
u_01130,42,F,WEB,0,105000,7,45,0
u_01131,44,F,APP,0,403443,6,31,1
u_01132,29,F,APP,0,404600,8,23,1
u_01133,45,M,WEB,1,357002,3,4,0
u_01134,43,F,MOBILE,1,480721,7,0,0
u_01135,64,M,MOBILE,1,451012,5,0,0
u_01136,48,M,MOBILE,4,808413,10,54,0
u_01137,22,F,AD,0,414828,4,6,1
u_01138,36,M,APP,0,790227,7,60,0
u_01139,26,M,MOBILE,3,852219,10,0,0
u_01140,28,M,MOBILE,0,201900,3,0,0
u_01141,39,F,MOBILE,1,114384,2,153,1
u_01142,37,M,WEB,5,1494888,18,160,0
u_01143,39,M,WEB,2,1489284,25,66,0
u_01144,30,F,WEB,0,30658,2,0,0
u_01145,21,M,MOBILE,0,111700,2,16,1
u_01146,43,F,AD,0,173423,5,52,1
u_01147,45,F,MOBILE,4,859312,13,0,0
u_01148,25,M,WEB,1,181120,5,15,0
u_01149,50,M,MOBILE,0,1472223,14,29,0
u_01150,31,M,MOBILE,1,183140,3,0,0
u_01151,25,F,MOBILE,0,1145162,12,160,1
u_01152,47,M,MOBILE,1,692833,12,57,0
u_01153,33,M,MOBILE,1,270930,6,0,0
u_01154,20,M,WEB,0,324937,3,61,0
u_01155,44,M,WEB,0,693110,8,55,0
u_01156,20,M,MOBILE,0,48147,2,65,0
u_01157,20,M,APP,4,1222308,19,10,0
u_01158,40,M,REFERRAL,0,315708,8,59,0
u_01159,26,M,WEB,0,971114,13,118,1
u_01160,35,M,MOBILE,1,187666,3,2,0
u_01161,38,M,APP,1,1357735,11,28,0
u_01162,34,M,APP,0,446541,6,23,0
u_01163,36,M,APP,0,533546,7,27,0
u_01164,31,M,AD,2,1422357,17,98,0
u_01165,30,M,WEB,3,680566,12,7,0
u_01166,22,F,WEB,1,583061,5,23,0
u_01167,23,F,WEB,2,419128,5,101,0
u_01168,28,F,WEB,0,263228,3,44,1
u_01169,41,M,AD,1,1889972,23,7,0
u_01170,47,M,WEB,1,728908,9,0,0
u_01171,47,F,REFERRAL,2,1077282,12,0,0
u_01172,54,M,APP,4,1539660,21,0,0
u_01173,24,F,AD,0,407,0,13,0
u_01174,52,M,WEB,3,2168177,20,20,0
u_01175,30,M,APP,2,639099,5,19,0
u_01176,28,F,REFERRAL,2,892895,9,27,0
u_01177,39,F,MOBILE,1,340435,14,71,0
u_01178,46,M,WEB,2,871619,10,38,0
u_01179,37,M,WEB,2,591846,8,59,0
u_01180,30,F,AD,1,276212,3,9,0
u_01181,62,M,MOBILE,0,193257,2,35,0
u_01182,43,M,APP,1,176468,3,18,0
u_01183,35,F,WEB,0,75000,5,12,0
u_01184,20,F,APP,1,907426,8,57,0
u_01185,20,F,WEB,0,389346,4,0,0
u_01186,37,M,APP,2,404322,12,36,0
u_01187,33,F,MOBILE,0,384478,8,11,0
u_01188,49,M,APP,2,700046,8,14,1
u_01189,40,F,MOBILE,0,744072,8,20,1
u_01190,33,F,WEB,0,109671,2,11,0
u_01191,42,F,WEB,1,700036,13,55,0
u_01192,25,F,WEB,0,198776,3,199,1
u_01193,28,M,WEB,1,323415,8,56,0
u_01194,46,F,AD,3,952138,11,99,0
u_01195,20,F,MOBILE,0,2890,0,32,1
u_01196,26,F,AD,0,505568,10,11,1
u_01197,29,F,WEB,1,116601,3,20,1
u_01198,54,M,REFERRAL,0,421530,4,0,0
u_01199,42,M,REFERRAL,0,332228,4,27,1
u_01200,23,M,MOBILE,2,396901,10,108,0
u_01201,45,F,WEB,0,178616,7,0,0
u_01202,54,F,MOBILE,1,702943,9,39,0
u_01203,22,F,WEB,0,253426,7,0,0
u_01204,46,M,WEB,0,602444,16,14,0
u_01205,46,F,APP,2,1896557,27,14,0
u_01206,45,F,APP,4,596006,10,14,0
u_01207,52,F,MOBILE,3,1747027,19,21,0
u_01208,27,M,MOBILE,0,233966,3,29,0
u_01209,29,M,WEB,0,133864,2,28,0
u_01210,43,M,AD,0,728999,11,9,0
u_01211,37,M,APP,1,697454,7,15,0
u_01212,45,M,WEB,3,1147772,14,14,0
u_01213,20,M,APP,1,1116950,16,88,0
u_01214,58,F,MOBILE,0,445570,5,71,0
u_01215,20,M,REFERRAL,1,438543,7,17,0
u_01216,23,F,WEB,1,188864,8,66,0
u_01217,20,M,MOBILE,0,549162,9,29,1
u_01218,20,F,WEB,1,330096,7,34,0
u_01219,50,F,APP,1,1207854,18,8,0
u_01220,22,M,WEB,1,696564,7,126,1
u_01221,20,M,MOBILE,2,249672,8,82,1
u_01222,50,F,REFERRAL,0,319912,3,2,0
u_01223,49,M,APP,0,1156893,23,0,0
u_01224,20,M,WEB,3,1807969,17,0,1
u_01225,32,M,MOBILE,0,179513,4,59,0
u_01226,31,F,MOBILE,0,321767,4,0,0
u_01227,48,M,MOBILE,4,627789,11,0,0
u_01228,35,F,WEB,0,130418,2,110,1
u_01229,23,F,WEB,1,2093605,34,55,0
u_01230,41,M,WEB,0,220749,4,37,0
u_01231,47,F,MOBILE,4,332717,18,0,0
u_01232,32,M,AD,1,302707,5,29,1
u_01233,36,M,MOBILE,2,602505,7,57,0
u_01234,25,F,MOBILE,1,449402,5,21,1
u_01235,41,M,REFERRAL,0,703107,10,37,1
u_01236,34,F,WEB,1,1379106,13,62,0
u_01237,21,F,WEB,2,1349844,11,0,0
u_01238,33,M,APP,2,1840617,17,0,0
u_01239,45,F,MOBILE,0,376236,10,68,0
u_01240,39,F,MOBILE,0,197553,2,70,0
u_01241,61,F,AD,2,764857,9,14,0
u_01242,34,F,WEB,0,1902,0,45,1
u_01243,32,F,WEB,1,1553178,18,16,0
u_01244,42,F,WEB,1,476398,5,10,0
u_01245,39,F,APP,0,1583536,20,0,0
u_01246,34,M,APP,0,274317,5,30,0
u_01247,29,M,MOBILE,3,402548,8,28,1
u_01248,28,F,APP,3,2524213,26,20,0
u_01249,36,F,WEB,1,843561,13,0,0
u_01250,20,M,WEB,0,276647,4,69,0
u_01251,27,M,APP,2,855657,13,3,0
u_01252,37,M,MOBILE,3,964994,14,14,0
u_01253,45,M,WEB,1,642173,7,37,1
u_01254,30,M,WEB,2,321606,4,67,0
u_01255,33,F,MOBILE,0,340234,5,18,0
u_01256,37,M,WEB,3,498390,14,5,0
u_01257,32,M,AD,3,1528237,13,12,0
u_01258,31,F,WEB,1,410759,11,23,0
u_01259,31,F,WEB,1,430932,7,13,0
u_01260,27,M,APP,4,1790424,23,62,0
u_01261,46,F,APP,0,331131,3,7,0
u_01262,35,M,MOBILE,0,133186,2,0,1
u_01263,38,F,WEB,2,1062579,17,0,0
u_01264,43,F,WEB,1,123029,2,0,0
u_01265,46,F,MOBILE,2,937926,11,53,1
u_01266,33,M,MOBILE,0,4501,0,2,0
u_01267,41,F,WEB,0,455517,4,22,0
u_01268,20,F,MOBILE,1,431986,11,0,0
u_01269,33,F,WEB,3,883797,12,0,0
u_01270,32,M,REFERRAL,0,47834,1,65,1
u_01271,48,F,AD,2,659419,10,82,0
u_01272,54,F,MOBILE,1,531602,16,91,1
u_01273,33,M,AD,0,304614,4,45,0
u_01274,53,M,MOBILE,0,221545,4,40,1
u_01275,20,F,MOBILE,1,394721,8,0,0
u_01276,37,F,APP,0,324472,4,1,0
u_01277,48,F,WEB,0,260574,4,52,1
u_01278,63,F,APP,0,2881,0,33,0
u_01279,53,F,WEB,0,1085144,11,38,1
u_01280,22,M,WEB,0,154354,2,24,0
u_01281,26,M,APP,1,564047,6,116,0
u_01282,42,F,REFERRAL,2,833158,12,58,0
u_01283,41,F,REFERRAL,3,1272453,12,38,0
u_01284,46,M,MOBILE,1,711670,10,32,0
u_01285,34,M,APP,0,103056,1,8,0
u_01286,20,F,APP,2,1089427,17,86,0
u_01287,25,M,REFERRAL,0,307559,3,144,1
u_01288,29,M,MOBILE,0,190259,3,37,0
u_01289,36,F,MOBILE,0,177422,2,11,1
u_01290,38,F,MOBILE,1,414634,7,34,0
u_01291,20,F,MOBILE,0,628006,9,83,0
u_01292,23,F,MOBILE,1,216583,2,0,0
u_01293,20,F,MOBILE,2,630805,11,0,0
u_01294,35,M,REFERRAL,3,402270,15,7,0
u_01295,29,F,WEB,2,372049,9,0,0
u_01296,20,F,MOBILE,0,88564,1,10,0
u_01297,44,F,WEB,3,2887356,26,0,0
u_01298,30,F,WEB,2,1212447,17,71,0
u_01299,41,M,MOBILE,1,590553,6,10,0
u_01300,60,M,WEB,1,509687,10,16,0
u_01301,53,F,MOBILE,2,396972,12,11,0
u_01302,25,F,WEB,1,542540,10,24,0
u_01303,41,M,MOBILE,1,316991,3,63,0
u_01304,20,M,MOBILE,0,96653,3,110,1
u_01305,27,M,WEB,2,744895,8,1,0
u_01306,20,M,WEB,3,955361,12,5,0
u_01307,20,M,WEB,0,549061,6,62,0
u_01308,25,M,MOBILE,1,318164,9,72,0
u_01309,39,M,MOBILE,1,282917,6,0,0
u_01310,42,M,REFERRAL,0,967915,14,80,1
u_01311,25,F,WEB,2,622711,10,58,0
u_01312,39,F,MOBILE,0,334689,7,11,0
u_01313,46,M,WEB,2,753720,9,19,1
u_01314,37,M,WEB,0,103683,2,26,0
u_01315,52,M,APP,0,698545,7,1,0
u_01316,27,F,REFERRAL,1,239577,9,79,0
u_01317,34,F,WEB,2,800563,10,61,0
u_01318,42,F,APP,2,1424171,15,71,0
u_01319,28,F,WEB,2,1025524,14,0,0
u_01320,34,M,WEB,1,89151,4,74,0
u_01321,40,F,WEB,3,2110378,21,0,0
u_01322,30,M,AD,0,68526,1,81,0
u_01323,30,M,WEB,0,1933488,27,94,0
u_01324,23,F,MOBILE,1,291900,6,113,1
u_01325,43,M,WEB,2,541681,6,0,0
u_01326,46,M,WEB,2,1788801,23,8,0
u_01327,41,M,MOBILE,2,539168,8,0,0
u_01328,36,F,WEB,1,418553,5,178,1
u_01329,36,M,MOBILE,1,719841,6,55,0
u_01330,46,M,WEB,0,250268,3,164,0
u_01331,20,F,REFERRAL,0,334457,3,20,1
u_01332,31,F,WEB,2,775969,18,46,0
u_01333,26,F,APP,1,858108,13,46,0
u_01334,20,M,MOBILE,1,307506,7,61,0
u_01335,27,F,WEB,2,263061,3,14,0
u_01336,31,M,WEB,0,4679,0,18,0
u_01337,45,F,MOBILE,0,3354,0,39,0
u_01338,26,M,REFERRAL,4,1428598,17,129,0
u_01339,33,F,WEB,1,765785,9,38,0
u_01340,20,M,APP,0,58483,1,34,1
u_01341,31,M,MOBILE,0,195408,3,0,1
u_01342,30,F,REFERRAL,0,427752,3,10,0
u_01343,52,F,MOBILE,1,734793,12,23,0
u_01344,42,M,AD,2,310290,5,130,0
u_01345,28,F,MOBILE,5,1539288,16,37,0
u_01346,56,M,WEB,1,855257,12,46,0
u_01347,20,F,WEB,0,488024,5,21,0
u_01348,37,M,WEB,0,3994,0,0,0
u_01349,20,M,MOBILE,1,1860156,15,61,0
u_01350,35,M,AD,0,74891,1,31,0
u_01351,29,M,WEB,0,1331540,16,46,1
u_01352,41,F,MOBILE,2,252130,11,64,0
u_01353,27,M,REFERRAL,2,473948,7,0,0
u_01354,48,F,MOBILE,0,767889,7,0,0
u_01355,55,M,MOBILE,0,299950,12,1,0
u_01356,38,F,MOBILE,0,524395,11,72,0
u_01357,37,F,MOBILE,1,1328490,30,45,0
u_01358,27,M,WEB,2,697231,9,28,0
u_01359,41,F,WEB,2,335085,4,230,0
u_01360,34,F,REFERRAL,5,2465666,26,0,0
u_01361,48,F,WEB,2,997478,10,0,0
u_01362,42,M,MOBILE,0,748714,11,85,0
u_01363,33,F,APP,1,889388,9,89,0
u_01364,29,F,APP,1,281509,4,80,1
u_01365,31,M,WEB,0,116656,1,44,1
u_01366,43,M,MOBILE,0,77568,1,21,0
u_01367,40,M,AD,3,1145040,15,93,0
u_01368,26,F,REFERRAL,1,171633,3,19,0
u_01369,41,F,WEB,1,666460,8,80,0
u_01370,35,F,APP,0,159285,4,15,1
u_01371,20,M,APP,1,621756,6,0,0
u_01372,51,M,WEB,0,295203,5,31,0
u_01373,24,M,APP,0,395358,8,27,0
u_01374,46,M,REFERRAL,2,743130,13,0,0
u_01375,29,M,APP,0,156694,2,63,0
u_01376,27,M,MOBILE,2,719563,10,22,0
u_01377,32,M,MOBILE,3,708659,13,0,0
u_01378,20,F,REFERRAL,0,59827,1,45,1
u_01379,45,F,WEB,0,453804,10,118,0
u_01380,29,M,APP,1,199791,3,76,0
u_01381,55,F,MOBILE,1,236584,3,0,0
u_01382,26,F,MOBILE,2,786444,10,0,0
u_01383,20,F,MOBILE,0,117439,1,58,1
u_01384,20,M,MOBILE,2,401245,9,2,0
u_01385,40,M,MOBILE,0,529604,7,7,0
u_01386,29,M,APP,1,1061701,13,0,0
u_01387,34,M,MOBILE,0,599963,7,0,0
u_01388,39,F,MOBILE,3,881038,14,0,0
u_01389,35,M,WEB,0,30000,2,0,0
u_01390,35,M,WEB,2,404015,10,9,0
u_01391,35,M,MOBILE,1,411156,4,0,1
u_01392,45,F,WEB,0,229107,3,0,0
u_01393,24,F,REFERRAL,1,827356,10,20,0
u_01394,39,F,WEB,3,315810,11,111,0
u_01395,35,F,APP,4,1123033,12,0,0
u_01396,35,M,MOBILE,0,242600,3,0,0
u_01397,43,M,APP,0,205066,9,0,0
u_01398,37,M,MOBILE,0,187498,2,149,1
u_01399,36,M,REFERRAL,3,2351518,23,0,0
u_01400,22,M,MOBILE,1,479830,7,8,0
u_01401,62,M,APP,1,1639739,25,22,0
u_01402,38,M,REFERRAL,1,1005875,12,22,0
u_01403,51,F,MOBILE,1,260426,7,0,0
u_01404,42,M,REFERRAL,0,237532,3,33,0
u_01405,54,M,WEB,1,438554,10,58,0
u_01406,55,F,MOBILE,1,212274,3,0,0
u_01407,55,F,AD,5,588611,21,0,0
u_01408,20,F,AD,0,777649,7,74,0
u_01409,38,F,AD,2,687364,12,16,0
u_01410,45,F,APP,2,1066488,13,50,0
u_01411,44,F,WEB,1,303251,7,37,0
u_01412,30,F,MOBILE,2,729493,8,42,0
u_01413,34,M,APP,0,446434,11,28,0
u_01414,21,M,WEB,3,502786,13,15,0
u_01415,25,M,MOBILE,0,64544,2,32,0
u_01416,25,F,WEB,0,344306,4,49,0
u_01417,44,M,MOBILE,0,725841,11,44,0
u_01418,35,F,REFERRAL,0,60559,1,1,1
u_01419,31,M,APP,0,765408,7,0,0
u_01420,46,M,MOBILE,0,147056,2,24,0
u_01421,26,F,REFERRAL,1,331433,4,0,0
u_01422,29,F,APP,2,471588,5,66,0
u_01423,36,M,APP,0,271082,4,37,0
u_01424,50,F,REFERRAL,0,66381,1,24,0
u_01425,33,F,WEB,0,82367,2,23,0
u_01426,37,F,REFERRAL,3,699288,11,18,0
u_01427,48,F,APP,2,255999,6,73,0
u_01428,42,M,MOBILE,0,277939,4,21,0
u_01429,42,F,APP,1,534130,9,56,0
u_01430,25,F,AD,2,891670,9,0,0
u_01431,33,F,WEB,1,1058411,15,27,0
u_01432,45,M,APP,1,501068,8,3,0
u_01433,41,M,WEB,0,441086,7,40,1
u_01434,30,M,WEB,0,69301,4,86,0
u_01435,29,M,AD,1,333035,8,33,0
u_01436,35,F,WEB,0,279627,3,25,1
u_01437,42,M,MOBILE,1,431598,6,0,0
u_01438,21,F,WEB,2,413962,11,0,0
u_01439,36,M,REFERRAL,1,97050,3,51,1
u_01440,47,M,APP,0,131464,7,22,0
u_01441,46,F,REFERRAL,3,1459010,12,0,0
u_01442,32,F,MOBILE,1,325082,3,70,0
u_01443,49,M,APP,1,876325,10,31,0
u_01444,48,F,APP,5,2066913,25,0,0
u_01445,39,M,AD,0,886152,12,98,0
u_01446,35,F,MOBILE,0,125686,4,57,1
u_01447,53,F,WEB,2,710664,7,14,0
u_01448,20,F,WEB,2,1258063,11,0,1
u_01449,43,M,MOBILE,4,742196,12,15,0
u_01450,30,F,WEB,0,646014,8,4,1
u_01451,51,F,WEB,1,1180736,12,36,0
u_01452,45,F,MOBILE,0,223597,3,50,1
u_01453,20,F,AD,1,423524,4,0,0
u_01454,35,M,APP,0,786369,11,41,0
u_01455,31,M,APP,1,441046,4,166,1
u_01456,44,M,MOBILE,4,1075000,11,50,0
u_01457,43,M,MOBILE,1,942936,10,65,1
u_01458,25,F,APP,0,761302,6,40,0
u_01459,23,F,REFERRAL,0,3684,0,57,1
u_01460,37,F,MOBILE,0,307089,4,41,1
u_01461,40,F,WEB,1,469700,13,39,0
u_01462,46,M,APP,1,485294,7,51,0
u_01463,42,M,MOBILE,1,216184,5,16,0
u_01464,29,F,APP,1,295172,5,71,0
u_01465,43,F,WEB,0,747062,15,40,0
u_01466,42,M,MOBILE,2,952758,11,102,0
u_01467,49,M,AD,2,892719,10,67,0
u_01468,49,F,MOBILE,0,154343,4,5,1
u_01469,24,M,WEB,0,701566,7,20,0
u_01470,36,F,MOBILE,0,2292,0,154,1
u_01471,31,M,WEB,0,85661,1,0,0
u_01472,27,F,MOBILE,1,85994,1,14,0
u_01473,48,F,MOBILE,0,330735,7,36,0
u_01474,45,F,APP,1,450100,9,71,0
u_01475,20,F,MOBILE,0,734768,16,50,0
u_01476,42,M,APP,0,627964,6,22,0
u_01477,52,M,APP,1,387227,5,1,0
u_01478,45,F,MOBILE,0,646470,6,95,1
u_01479,44,F,WEB,0,212559,4,51,1
u_01480,42,F,APP,1,354308,6,29,0
u_01481,40,F,MOBILE,1,325224,4,31,0
u_01482,36,M,APP,0,859845,9,112,1
u_01483,25,F,WEB,0,93092,1,64,1
u_01484,34,M,APP,0,74029,1,0,1
u_01485,44,M,REFERRAL,2,1357863,13,2,0
u_01486,23,M,WEB,2,1477898,19,48,0
u_01487,36,M,WEB,0,348671,5,97,1
u_01488,24,M,MOBILE,0,643822,9,53,1
u_01489,21,M,WEB,3,1287292,20,0,0
u_01490,49,F,WEB,2,950533,8,56,0
u_01491,32,F,APP,3,195000,13,0,0
u_01492,31,M,WEB,0,1151862,10,2,0
u_01493,30,M,MOBILE,0,172142,3,0,0
u_01494,48,M,REFERRAL,1,1892117,20,112,0
u_01495,49,F,REFERRAL,1,623159,9,0,0
u_01496,36,F,MOBILE,1,1256126,13,0,0
u_01497,32,F,WEB,0,379832,5,16,1
u_01498,24,F,MOBILE,0,407932,5,111,1
u_01499,54,M,WEB,1,3839,0,0,0
u_01500,20,F,AD,0,237431,7,36,0
u_01501,26,M,AD,2,278742,8,0,0
u_01502,35,M,WEB,0,708012,7,163,1
u_01503,35,F,MOBILE,2,780500,14,74,0
u_01504,59,M,APP,0,538909,7,14,0
u_01505,48,F,REFERRAL,1,257166,3,35,0
u_01506,41,M,AD,0,780377,14,0,0
u_01507,20,M,MOBILE,0,202740,2,0,0
u_01508,20,M,MOBILE,2,467109,6,0,1
u_01509,37,M,MOBILE,1,533348,7,78,0
u_01510,42,F,APP,2,675173,9,0,0
u_01511,25,F,REFERRAL,0,1248,0,33,1
u_01512,30,M,AD,0,456831,7,80,0
u_01513,49,F,WEB,0,717434,6,31,1
u_01514,31,M,WEB,3,1106009,28,8,0
u_01515,33,F,APP,3,1017889,15,36,0
u_01516,41,F,MOBILE,0,207410,2,89,1
u_01517,38,F,WEB,1,382594,5,0,0
u_01518,35,M,REFERRAL,3,1789723,19,0,0
u_01519,39,M,WEB,0,271738,4,49,0
u_01520,35,F,APP,1,581642,6,31,0
u_01521,21,F,WEB,3,667844,9,0,0
u_01522,20,F,REFERRAL,2,463477,11,46,0
u_01523,26,M,WEB,2,568893,16,90,1
u_01524,28,F,WEB,2,375329,8,0,0
u_01525,34,F,WEB,0,1269800,11,113,0
u_01526,41,M,MOBILE,0,247342,3,0,0
u_01527,20,M,MOBILE,0,522700,9,104,1
u_01528,35,F,AD,0,407382,7,0,0
u_01529,59,M,APP,1,162200,8,23,0
u_01530,44,M,WEB,0,695033,8,134,1
u_01531,20,F,APP,2,1041102,12,35,0
u_01532,55,M,WEB,2,433094,8,0,0
u_01533,21,M,MOBILE,2,541990,10,35,1
u_01534,41,F,AD,2,874463,15,2,1
u_01535,43,F,REFERRAL,1,660259,6,0,0
u_01536,48,F,APP,1,255684,11,32,0
u_01537,22,F,APP,4,1142649,13,0,0
u_01538,42,F,MOBILE,1,698800,9,47,0
u_01539,39,M,WEB,1,152895,4,3,1
u_01540,29,F,MOBILE,1,400244,7,0,0
u_01541,40,M,MOBILE,2,395151,10,30,0
u_01542,20,F,REFERRAL,3,630451,9,65,0
u_01543,37,M,MOBILE,0,182303,3,62,1
u_01544,32,F,APP,1,652645,10,79,0
u_01545,42,F,APP,0,1098650,9,42,0
u_01546,27,M,APP,3,252720,5,0,0
u_01547,20,F,WEB,2,165894,10,12,0
u_01548,56,M,WEB,1,618949,9,67,0
u_01549,23,M,MOBILE,1,81162,1,5,1
u_01550,25,M,MOBILE,0,693117,6,6,0
u_01551,54,M,WEB,0,513573,6,274,1
u_01552,29,M,MOBILE,2,502064,6,0,0
u_01553,46,M,WEB,5,574692,16,0,0
u_01554,45,F,WEB,0,1098136,13,140,0
u_01555,39,M,MOBILE,1,917124,11,62,0
u_01556,27,M,MOBILE,4,1717334,16,12,0
u_01557,46,F,APP,2,1055900,13,16,0
u_01558,20,M,MOBILE,0,116741,2,15,1
u_01559,31,F,WEB,2,578526,8,0,0
u_01560,34,F,APP,0,316543,4,142,1
u_01561,42,M,WEB,1,62231,4,38,0
u_01562,23,F,WEB,0,206415,5,48,0
u_01563,20,M,WEB,0,581489,7,103,1
u_01564,27,M,WEB,0,108922,1,51,0
u_01565,40,F,WEB,0,484105,7,97,0
u_01566,41,M,REFERRAL,0,201611,2,42,0
u_01567,20,M,MOBILE,1,788689,13,101,0
u_01568,57,F,WEB,0,165351,2,47,0
u_01569,27,M,REFERRAL,1,1082846,15,47,0
u_01570,33,M,APP,0,367957,5,0,0
u_01571,37,M,REFERRAL,1,414131,4,0,0
u_01572,39,M,WEB,0,410875,7,83,0
u_01573,39,F,WEB,1,108452,2,26,1
u_01574,36,M,APP,3,2076225,37,119,0
u_01575,50,M,MOBILE,1,317243,3,97,0
u_01576,52,M,WEB,5,1887296,16,0,0
u_01577,50,M,WEB,4,1821740,18,0,1
u_01578,48,F,MOBILE,0,145550,2,28,0
u_01579,48,F,APP,0,314116,4,38,0
u_01580,38,M,WEB,3,934606,11,0,0
u_01581,42,M,MOBILE,0,413572,5,145,0
u_01582,24,F,REFERRAL,0,602491,6,0,0
u_01583,20,F,WEB,1,516456,8,34,0
u_01584,53,M,MOBILE,0,836015,12,25,0
u_01585,40,F,MOBILE,0,393429,5,20,1
u_01586,40,M,WEB,2,550780,11,0,0
u_01587,30,F,WEB,0,328701,3,178,1
u_01588,50,M,WEB,0,542963,13,2,0
u_01589,36,M,WEB,0,3351,0,94,1
u_01590,24,F,APP,4,649241,12,9,0
u_01591,21,F,WEB,1,315097,5,18,0
u_01592,41,M,WEB,0,68720,1,51,0
u_01593,38,M,MOBILE,2,763865,11,0,0
u_01594,27,M,REFERRAL,4,706536,13,32,0
u_01595,25,M,APP,1,802266,10,0,0
u_01596,26,M,APP,1,192489,4,106,0
u_01597,37,M,WEB,0,816940,8,36,0
u_01598,28,F,MOBILE,0,200020,3,29,1
u_01599,39,M,REFERRAL,2,592656,8,66,0
u_01600,31,F,APP,2,545016,16,52,0
u_01601,26,M,WEB,2,719879,15,3,0
u_01602,44,F,WEB,2,1126607,14,45,0
u_01603,20,F,WEB,1,652972,10,130,1
u_01604,20,M,WEB,0,47577,1,38,0
u_01605,21,M,AD,0,131077,2,60,0
u_01606,45,M,MOBILE,0,411018,6,90,0
u_01607,29,M,WEB,1,1788213,26,9,0
u_01608,20,M,WEB,0,1107032,13,13,1
u_01609,58,F,AD,2,757894,6,28,0
u_01610,37,F,WEB,0,434340,4,0,0
u_01611,30,M,MOBILE,4,714020,11,8,0
u_01612,34,F,WEB,2,577128,10,0,0
u_01613,55,F,WEB,1,375592,5,54,0
u_01614,48,M,MOBILE,2,619420,11,27,0
u_01615,29,M,MOBILE,0,369286,5,32,0
u_01616,25,F,WEB,3,534164,13,81,0
u_01617,47,M,MOBILE,0,399104,6,15,0
u_01618,43,M,MOBILE,2,395057,4,50,0
u_01619,53,F,MOBILE,0,440757,5,4,0
u_01620,49,F,WEB,1,433987,3,21,0
u_01621,38,F,MOBILE,0,299527,5,11,1
u_01622,35,F,MOBILE,1,398870,4,135,0
u_01623,20,F,APP,2,1033149,11,27,0
u_01624,39,F,WEB,5,831391,16,0,0
u_01625,34,M,WEB,1,334783,4,39,0
u_01626,23,M,MOBILE,0,1960,0,138,1
u_01627,39,F,AD,0,495101,7,216,1
u_01628,24,F,MOBILE,0,737870,14,23,0
u_01629,34,M,WEB,0,498352,6,14,0
u_01630,48,F,MOBILE,0,308272,5,78,0
u_01631,54,F,WEB,0,54144,1,114,0
u_01632,36,F,WEB,3,1539346,14,3,0
u_01633,22,F,WEB,0,98898,2,33,1
u_01634,39,F,AD,1,538751,9,25,0
u_01635,28,F,AD,0,1996128,23,14,0
u_01636,33,F,AD,0,209463,2,104,1
u_01637,34,M,MOBILE,0,71752,1,37,1
u_01638,42,M,AD,2,447828,6,165,1
u_01639,26,M,MOBILE,0,135553,2,52,1
u_01640,36,M,AD,1,500285,7,0,0
u_01641,51,M,REFERRAL,0,1270811,14,135,0
u_01642,33,F,WEB,0,654154,8,14,0
u_01643,36,M,AD,0,165923,2,105,1
u_01644,28,M,MOBILE,1,267496,8,198,1
u_01645,24,M,WEB,2,548301,9,35,0
u_01646,39,M,MOBILE,1,130772,3,50,0
u_01647,35,M,APP,0,3689,0,39,0
u_01648,38,F,APP,0,172331,2,99,1
u_01649,52,M,APP,1,277531,7,40,0
u_01650,49,F,REFERRAL,1,576594,9,30,0
u_01651,38,F,REFERRAL,1,231846,5,80,0
u_01652,37,M,MOBILE,3,383388,10,163,0
u_01653,30,F,MOBILE,2,417353,7,8,0
u_01654,21,F,AD,4,1160806,15,113,0
u_01655,29,F,MOBILE,1,574584,8,76,0
u_01656,42,M,WEB,0,955615,9,18,0
u_01657,52,F,APP,1,482906,7,24,1
u_01658,37,M,WEB,0,233603,6,38,0
u_01659,39,F,MOBILE,0,299181,3,39,0
u_01660,37,M,REFERRAL,0,677175,7,31,1
u_01661,33,F,APP,2,559780,9,0,0
u_01662,47,F,MOBILE,2,385675,10,0,0
u_01663,25,M,APP,1,617670,8,23,0
u_01664,50,F,WEB,2,434996,6,0,0
u_01665,42,F,WEB,4,670518,12,64,0
u_01666,26,F,WEB,2,349581,9,0,0
u_01667,38,M,REFERRAL,0,242488,5,8,0
u_01668,43,F,APP,0,1377388,22,34,0
u_01669,49,F,MOBILE,3,1689971,15,6,0
u_01670,50,F,WEB,0,922521,14,86,0
u_01671,46,F,WEB,2,282679,13,117,0
u_01672,34,F,WEB,0,933088,10,127,1
u_01673,41,M,WEB,3,684074,10,35,0
u_01674,36,M,REFERRAL,3,650033,7,31,0
u_01675,50,F,AD,0,481046,7,37,1
u_01676,32,M,MOBILE,0,554811,6,7,0
u_01677,30,F,REFERRAL,5,2033517,22,21,0
u_01678,42,M,APP,4,682866,11,0,0
u_01679,36,F,WEB,1,189249,5,38,0
u_01680,23,M,WEB,0,358724,8,13,1
u_01681,34,F,WEB,1,454073,10,99,0
u_01682,41,F,MOBILE,0,222701,4,2,0
