product_id,product_name,category_id,brand,price,cost,stock,launch_date,status,rating_avg,review_count
588,ZARA Tech Tee Lite,3,ZARA,30300,20820,165,18JUL2024,discontinued,4.0,26
589,MLB 플리스 Basic,5,MLB,34400,21089,341,10JAN2024,active,4.38,21
590,HP Omen Mini,20,HP,817500,454628,481,10JUN2025,active,4.33,18
591,MUJI 수저 세트 Mini,42,MUJI,11900,8557,18,01NOV2024,active,3.85,20
592,Tetley 캐모마일,37,Tetley,3000,2081,183,22DEC2025,discontinued,4.18,22
593,문학동네 데미안 Premium,51,문학동네,14600,9980,544,14MAY2023,active,4.0,20
594,아이패스 한국사능력검정,58,아이패스,23700,17077,9,15MAR2025,active,3.84,19
595,ZARA 플라워 원피스,9,ZARA,48900,34489,591,06JAN2025,active,4.26,27
596,Tide 표백제,48,Tide,13700,8183,191,26APR2023,active,4.12,26
597,CJ 비비고 만두 Plus,32,CJ,5600,3533,319,20MAY2025,active,4.31,16
598,LG 건조기 Lite,24,LG,316200,183081,579,12AUG2023,active,4.0,26
599,Ottogi 오뚜기 카레 Max,32,Ottogi,4200,2435,474,27AUG2022,active,3.75,20
600,Samsung 갤럭시워치 Lite,17,Samsung,297100,209611,426,09SEP2022,active,4.14,21
601,길벗 HSK 5급 Premium,57,길벗,14500,10838,58,26MAR2026,active,4.07,14
602,길벗 집에서 만드는 파스타 Pro,55,길벗,27900,21522,435,17OCT2024,active,3.94,16
603,위즈덤하우스 아주 작은 습관의 힘,54,위즈덤하우스,10600,7361,96,07JUN2025,active,4.04,24
604,농협 감자 3kg Lite,29,농협,3000,1777,495,11JAN2026,active,4.21,24
605,농협하나로 삼겹살 1kg Premium,30,농협하나로,2000,1148,277,01NOV2025,active,4.0,16
606,GS Fresh 수박 1통 Pro,28,GS Fresh,1700,1252,264,11FEB2023,active,4.38,21
607,에스티로더 더블 웨어 Pro,64,에스티로더,26500,18102,8,15APR2022,active,4.14,21
608,SteelSeries Arctis,21,SteelSeries,305400,211399,456,24FEB2024,active,4.44,16
609,Cuckoo 전기포트 Max,23,Cuckoo,1273100,929027,272,10APR2026,active,4.09,23
610,무인양품 밀대 Basic,47,무인양품,11200,7971,7,03JUL2022,active,4.07,27
611,H&M Trefoil Hoodie Plus,3,H&M,78700,58389,207,06FEB2026,active,4.0,21
612,The North Face 후디 자켓 Lite,5,The North Face,64900,36534,122,11DEC2025,active,3.81,16
613,Dyson 냉장고 Pro,24,Dyson,390200,281696,32,27SEP2023,active,3.95,20
614,CJ 스팸 Lite,34,CJ,21500,16032,512,26JUL2023,active,3.6,25
615,Apple Apple Watch Basic,17,Apple,519700,320037,203,27MAR2025,active,4.31,26
616,Lenovo ThinkPad Plus,19,Lenovo,1096600,764662,517,17JAN2023,active,4.18,17
617,Microsoft Surface Basic,16,Microsoft,1022700,636382,516,10OCT2025,discontinued,3.89,18
618,LG생활건강 샤프란 리필 Plus,48,LG생활건강,17100,13172,442,22JAN2023,discontinued,4.09,23
619,Winia 공기청정기 Mini,24,Winia,694300,387202,591,12MAR2025,active,4.2,15
620,카터스 조거팬츠 Plus,12,카터스,52800,36081,338,08APR2026,soldout,3.42,26
621,시대에듀 ADsP,58,시대에듀,10300,6059,437,14NOV2022,active,3.29,17
622,ASUS ZenBook Max,19,ASUS,457800,326782,444,03APR2023,active,4.07,27
623,Illy 에스프레소 원두 Basic,36,Illy,10400,6140,135,18MAR2026,discontinued,3.93,15
624,IKEA 샐러드볼 Pro,42,IKEA,33300,20117,386,07AUG2023,active,4.31,16
625,뉴발란스키즈 데님,12,뉴발란스키즈,23500,15597,24,29JAN2023,active,4.14,22
626,Corelle 접시 세트 Mini,42,Corelle,18300,13915,505,27FEB2022,active,4.1,20
627,위즈덤하우스 캠핑 요리 Max,55,위즈덤하우스,17300,10357,324,30APR2022,active,3.92,24
628,Volvic 1.5L 12개입 Lite,38,Volvic,4500,2624,337,30AUG2022,active,4.0,22
629,아디다스키즈 레깅스,12,아디다스키즈,44900,32532,94,28AUG2023,active,3.88,16
630,한샘 유리컵 6개 Basic,42,한샘,15200,10110,544,26JUL2025,discontinued,4.15,20
631,광주요 도자기 밥공기 Premium,42,광주요,18400,13978,145,21NOV2024,active,3.96,26
632,한빛미디어 JLPT N2 Premium,57,한빛미디어,29000,16927,230,22APR2026,active,4.04,24
633,메이크업포에버 HD 파운데이션 Pro,64,메이크업포에버,47500,33181,494,12MAR2022,discontinued,4.24,21
634,문학동네 홈베이킹 기초 Plus,55,문학동네,18400,11105,37,28APR2023,active,4.28,25
635,Fissler 압력솥 Pro,41,Fissler,40800,23911,424,05DEC2023,active,4.07,15
636,Sony BRAVIA Premium,25,Sony,861000,608889,436,22FEB2024,active,3.81,21
637,Google Pixel Lite,15,Google,418500,287320,367,06JUN2024,active,4.29,17
638,창비 82년생 김지영 Mini,51,창비,10000,7236,344,19OCT2023,active,3.28,18
639,CJ 제일제당 닭가슴살 2kg Mini,30,CJ 제일제당,2400,1490,159,16FEB2025,active,3.97,29
640,Dell XPS Tower Basic,20,Dell,774400,505709,549,09MAR2025,active,4.0,19
641,MUJI 수저 세트 Mini,42,MUJI,9100,5853,540,25FEB2022,active,4.0,25
642,아모레퍼시픽 바디워시 Basic,44,아모레퍼시픽,7200,5589,143,25SEP2024,active,4.29,14
643,ASUS ROG,20,ASUS,280700,173252,587,01JUN2024,active,4.44,16
644,YES24 역행자 Basic,54,YES24,12300,7599,575,19DEC2024,active,3.89,28
645,H&M 롱 원피스,9,H&M,60400,38145,344,19NOV2022,active,3.72,18
646,농협 사과 5kg Basic,28,농협,4400,2991,268,09DEC2022,active,4.0,27
647,MIXXO 데님 Premium,8,MIXXO,15900,9667,267,14SEP2022,soldout,4.53,15
648,Twinings 잉글리시 브렉퍼스트 Premium,37,Twinings,5000,3802,168,07APR2026,active,3.95,20
649,ZARA Slim Chino Plus,4,ZARA,41400,25299,32,26JUL2024,active,3.94,18
650,Huawei MatePad,16,Huawei,331800,250853,376,10OCT2022,active,4.14,14
651,무인양품 샤워 타월 Max,45,무인양품,26700,15320,213,11MAR2026,discontinued,3.93,28
652,Uniqlo A라인 스커트,8,Uniqlo,28200,19768,561,18JAN2023,active,3.93,15
653,YES24 아몬드 Basic,51,YES24,25400,19268,439,01AUG2022,active,3.84,19
654,MUJI AIRism Shirt Basic,3,MUJI,51900,30559,491,12MAY2024,active,3.76,25
655,풀무원 바나나 1송이 Max,28,풀무원,9400,7263,392,23OCT2025,active,4.04,25
656,애경 스파크 세탁 세제 Pro,48,애경,6900,4513,488,11OCT2023,active,3.67,21
657,Garmin Venu Basic,17,Garmin,469200,360117,28,22MAR2022,active,3.8,25
658,동원 동원 참치 Plus,32,동원,4700,3316,38,24JAN2023,active,3.6,20
659,제주삼다수 500ml 20개입 Mini,38,제주삼다수,1800,1114,172,09DEC2025,active,3.85,26
660,오설록 제주 녹차 Mini,37,오설록,10600,6289,16,07MAR2022,active,3.72,18
661,오리온 초코파이 Lite,33,오리온,2700,1673,55,05JAN2026,active,4.32,22
662,락앤락 냄비 세트 Lite,41,락앤락,9200,5256,225,14AUG2023,active,4.21,19
663,MSI MEG Mini,20,MSI,240800,140407,557,14FEB2024,active,4.3,27
664,교보문고 한강 소년이 온다 Mini,51,교보문고,21600,12399,66,02OCT2025,active,3.9,20
665,위즈덤하우스 죽고 싶지만 떡볶이는 먹고 싶어 Premium,52,위즈덤하우스,8800,5696,196,16FEB2022,active,4.14,22
666,나스 리퀴드 라이트닝 Plus,64,나스,43000,31518,22,21MAR2022,active,3.75,16
667,교보문고 원씽 Max,54,교보문고,24700,14388,236,24JUL2022,active,4.07,14
668,Nike Basic Tee Lite,3,Nike,50100,29056,565,13JAN2022,active,4.05,21
669,풀무원 풀무원 두부 Premium,32,풀무원,8000,5583,137,05MAR2024,active,3.76,25
670,스톤헨지 슬립 드레스 Premium,9,스톤헨지,57200,34054,472,09MAY2025,active,4.06,16
671,IKEA 샐러드볼 Max,42,IKEA,7500,4293,552,16AUG2025,soldout,4.05,19
672,TCL C815 Premium,25,TCL,1046300,615616,228,02FEB2023,active,4.22,18
673,ZARA Culotte,8,ZARA,27500,20967,316,01AUG2023,active,4.2,25
674,3M 테이프 클리너 Plus,47,3M,12800,9458,597,21MAY2024,active,3.67,24
675,MUJI Wide Pants Mini,8,MUJI,29700,18753,560,20MAY2026,active,4.06,17
676,한국산업인력공단 SQLD Basic,58,한국산업인력공단,19800,13876,200,27APR2026,active,4.09,23
677,Nike 패딩 Max,5,Nike,26200,17647,257,12MAR2023,active,4.46,24
678,샘표 옥수수 Mini,34,샘표,5100,3599,479,31MAY2022,soldout,4.11,18
679,문법의 원리 토익 스피킹 Mini,57,문법의 원리,9900,6999,177,08FEB2023,discontinued,3.75,20
680,해커스 영어 회화 100일 Pro,57,해커스,26000,18059,122,10DEC2023,active,4.53,17
681,Samsung 갤럭시탭,16,Samsung,661600,404372,341,05APR2023,active,3.81,26
682,Apple iPad Max,16,Apple,371200,207490,170,20FEB2025,active,3.87,15
683,풀무원 양파망 1.8kg Premium,29,풀무원,3500,2291,58,20JUL2022,active,3.96,24
684,Hisense ULED Basic,25,Hisense,651300,491681,464,11AUG2025,discontinued,3.7,20
685,Pulmuone 햇반 Max,32,Pulmuone,2900,1974,259,26JAN2025,active,3.82,28
686,Logitech MX Master Premium,21,Logitech,476900,353597,372,27OCT2024,active,4.07,14
687,Samsung 갤럭시 Mini,15,Samsung,888000,690929,94,13DEC2025,active,3.96,23
688,Adidas Slim Polo Basic,3,Adidas,22300,13104,124,03JUL2023,active,4.36,11
689,Lenovo IdeaCentre Premium,20,Lenovo,551900,391357,40,19SEP2023,discontinued,3.88,25
690,ZARA Knit Plus,7,ZARA,43800,30882,253,19MAY2026,active,4.17,18
691,Uniqlo Tech Tee Premium,3,Uniqlo,34200,26518,6,18JUL2023,active,3.92,25
692,SKII 피테라 에센스 Pro,62,SKII,21900,17009,470,22FEB2023,active,3.81,26
693,피죤 섬유유연제,48,피죤,27600,19539,510,26APR2025,active,3.71,14
694,YES24 아버지의 해방일지 Mini,52,YES24,12800,7757,580,29MAY2026,active,3.61,18
695,Corelle 접시 세트 Premium,42,Corelle,4500,3301,68,08DEC2023,active,4.09,11
696,Scotch-Brite 수세미,47,Scotch-Brite,19600,11262,80,15JUL2022,active,4.0,19
697,나이키키즈 반바지 Lite,12,나이키키즈,17600,12840,541,15FEB2026,discontinued,4.0,17
698,설화수 자정 토너 Lite,61,설화수,45000,34170,584,08DEC2024,active,3.93,15
699,평창수 2L 6개입,38,평창수,12500,7975,261,21FEB2023,active,4.0,18
700,교보문고 모든 순간이 너였다,52,교보문고,20900,14526,88,25MAR2024,active,3.89,27
701,Adidas 바람막이 Pro,5,Adidas,69000,44776,207,27SEP2024,active,4.09,22
702,HP Pavilion Plus,19,HP,1486600,967309,212,18DEC2023,active,4.38,32
703,ZARA Trefoil Hoodie Mini,3,ZARA,64800,40265,265,02APR2024,active,4.33,18
704,H&M 슬랙스 Max,8,H&M,44200,32057,292,05OCT2025,active,3.56,9
705,IKEA 얼굴 수건 Pro,45,IKEA,35600,27245,206,11DEC2024,active,4.0,20
706,더타올 목욕 수건 Plus,45,더타올,38200,29275,332,17MAY2024,active,4.14,21
707,Samsung QLED TV,25,Samsung,1278500,754570,76,09FEB2023,active,4.1,20
708,롯데 골뱅이 Max,34,롯데,3400,2554,287,24JUN2025,active,3.77,26
709,Philips 에어프라이어,23,Philips,196300,141259,46,15OCT2024,active,3.72,18
710,시원스쿨 TOEIC 실전,57,시원스쿨,13000,7905,199,13JAN2022,soldout,3.53,17
711,CJ 비비고 만두 Lite,32,CJ,8000,4523,426,17AUG2025,discontinued,4.21,24
712,Razer DeathAdder Lite,21,Razer,486700,297684,209,30JUL2023,active,3.88,24
713,H&M Cargo Pants Max,4,H&M,32000,24313,419,17FEB2026,active,4.27,22
714,Fitbit Charge Pro,17,Fitbit,619200,430734,153,13SEP2025,active,3.95,22
715,라네즈 워터 토너 Lite,61,라네즈,12300,8804,521,26APR2026,active,4.0,19
716,해커스 정보처리기사 Mini,58,해커스,17200,10477,414,14MAR2024,active,4.16,19
717,문학동네 언어의 온도,52,문학동네,25500,18244,352,05MAR2025,active,3.95,20
718,에듀윌 컴활 1급 Basic,58,에듀윌,20300,11296,156,01JUN2023,active,4.1,30
719,창비 나는 나로 살기로 했다 Premium,52,창비,21500,13680,260,10MAR2022,active,4.42,12
720,CJ 샤인머스캣 2kg Max,28,CJ,15000,10412,76,10NOV2023,active,4.2,15
721,송월타월 호텔 수건 6매 Max,45,송월타월,12800,7470,487,12OCT2023,active,4.21,24
722,Nespresso 커피머신 Lite,23,Nespresso,298900,220974,130,07NOV2023,discontinued,4.0,17
723,Cuchen 전기밥솥 Pro,41,Cuchen,27200,16430,578,21MAR2023,active,4.07,15
724,위즈덤하우스 죽고 싶지만 떡볶이는 먹고 싶어,52,위즈덤하우스,26000,18200,454,15FEB2022,active,4.07,15
725,아이패스 한국사능력검정 Mini,58,아이패스,20400,13121,162,22MAR2025,active,4.07,15
726,민음사 무진기행 Pro,51,민음사,15300,10512,14,10OCT2025,active,4.04,23
727,맥심 모카 골드 Plus,36,맥심,4900,2816,231,23JUL2024,active,4.04,25
728,Delonghi 토스터 Plus,23,Delonghi,205600,113879,194,22JUN2023,active,4.13,23
729,코사홀리 이불 세트 Basic,45,코사홀리,26000,19739,541,21AUG2025,active,4.22,18
730,나스 오르가즘 블러셔 Lite,65,나스,56700,34701,358,15DEC2022,active,3.67,18
731,LG OLED TV Lite,25,LG,201300,148665,330,01SEP2022,active,4.59,17
732,MIXXO 데님 Lite,8,MIXXO,61100,47648,426,11DEC2023,soldout,4.0,22
733,Dove 치약 3개입 Basic,44,Dove,17000,10176,496,03JUL2026,active,3.94,18
734,H&M Cardigan Plus,7,H&M,19600,11975,485,07JAN2022,discontinued,3.65,17
735,Lenovo ThinkPad Tab Pro,16,Lenovo,214500,150677,448,20NOV2025,discontinued,4.12,26
736,Sony BRAVIA Basic,25,Sony,553500,427331,412,28APR2023,active,4.55,22
737,Microsoft Surface Basic,16,Microsoft,348400,265006,329,16JUN2023,active,3.71,21
738,TCL C815 Pro,25,TCL,1318400,877607,146,12JUL2025,active,3.68,19
739,풀무원 양념갈비 Lite,30,풀무원,9500,6962,258,05NOV2022,discontinued,3.36,11
740,카누 미니 Mini,36,카누,6800,3952,291,03JUL2023,active,4.12,16
741,Uniqlo A라인 스커트 Pro,8,Uniqlo,49700,38508,142,17SEP2023,active,3.82,22
742,YES24 아버지의 해방일지 Plus,52,YES24,27700,21378,364,03MAR2022,active,3.92,12
743,MIXXO 니트 원피스 Max,9,MIXXO,60300,35435,89,30JUN2026,active,4.0,26
744,MUJI Jogger,4,MUJI,49000,30324,163,28NOV2024,active,3.96,24
745,HP Omen Max,20,HP,245600,140737,480,24JAN2022,active,3.85,13
746,Xiaomi Mi Band Premium,17,Xiaomi,2777700,1701327,83,13MAR2022,active,4.42,19
747,동원 참치캔 Premium,34,동원,2200,1622,76,15MAY2023,active,3.75,20
748,Midea 무선청소기 Basic,24,Midea,366700,233592,516,07NOV2022,active,3.59,27
749,LG생활건강 고무장갑,47,LG생활건강,4900,2794,484,16SEP2022,active,3.83,18
750,Samsung 갤럭시워치 Max,17,Samsung,611200,384268,589,23SEP2023,active,4.55,20
751,Samsung 세탁기 Mini,24,Samsung,484300,375680,598,23DEC2025,active,4.26,27
752,컬럼비아키즈 트레이닝 팬츠 Lite,12,컬럼비아키즈,57400,39883,103,26OCT2023,active,4.22,18
753,MUJI Basic Tee Plus,7,MUJI,15000,9685,451,05SEP2024,soldout,3.71,14
754,Estee Lauder 리페어 크림 Premium,62,Estee Lauder,57900,34062,486,18JUN2023,active,4.06,16
755,MIXXO Turtleneck Mini,7,MIXXO,22300,17323,338,29MAR2023,active,4.07,14
756,동서 현미녹차 100T Plus,37,동서,4400,3250,565,28SEP2024,active,3.87,23
757,Columbia 트렌치코트 Plus,5,Columbia,63500,39035,477,03FEB2022,active,4.19,16
758,Downy 주방 세제 Lite,48,Downy,15600,8831,222,08MAR2023,active,4.19,16
759,MLB 플리스,5,MLB,44300,24941,8,01MAY2024,active,3.88,16
760,Neoflam 실리콘 뒤집개 Basic,41,Neoflam,21500,12420,52,27OCT2025,active,3.95,21
761,Nivea 핸드워시 Max,44,Nivea,17200,11757,76,30MAY2026,active,4.05,19
762,Tide 표백제 Lite,48,Tide,10800,8247,502,28AUG2023,active,4.35,17
763,CJ 상추 200g Mini,29,CJ,4300,2856,315,07FEB2025,active,4.27,26
764,Ottogi 오뚜기 카레 Basic,32,Ottogi,5700,4240,164,04AUG2022,active,4.17,18
765,ZARA Culotte Mini,8,ZARA,21200,13834,278,30SEP2025,active,4.12,16
766,이마트 딸기 500g Basic,28,이마트,9800,6987,26,30APR2022,active,4.15,20
767,한샘 유리컵 6개,42,한샘,15800,11349,69,24MAR2023,discontinued,4.03,29
768,맥 맥 립스틱 Premium,65,맥,31000,18290,217,26AUG2024,active,3.69,16
769,롯데 빼빼로 Mini,33,롯데,11300,7153,364,13JUN2022,active,4.04,28
770,동원 동원 참치 Lite,32,동원,4500,3134,305,09APR2026,active,4.06,18
771,DEW E DEW 셔츠 원피스 Basic,9,DEW E DEW,32500,18403,123,14MAY2022,active,3.78,18
772,H&M AIRism Shirt Basic,3,H&M,27100,17158,18,16OCT2024,active,3.76,17
773,MUJI Wide Pants Plus,8,MUJI,44600,30015,256,27NOV2024,active,4.0,11
774,헤라 블랙 쿠션 Plus,64,헤라,35700,27814,295,19SEP2022,active,4.3,20
775,Dell XPS Pro,19,Dell,296600,195501,21,02FEB2024,active,4.58,19
776,아이시스 500ml 40개입 Mini,38,아이시스,4300,3172,449,28JAN2026,active,4.22,18
777,교보문고 모든 순간이 너였다 Plus,52,교보문고,12500,8117,551,05MAR2022,active,4.11,18
778,Roccat Kone Pro,21,Roccat,289800,212472,549,22JAN2023,active,3.62,16
779,에비앙 750ml Premium,38,에비앙,1500,1030,47,29MAY2022,active,4.26,19
780,Tefal 프라이팬 28cm Premium,41,Tefal,11600,8745,586,20APR2025,active,4.23,22
781,Apple iPhone Plus,15,Apple,159300,102671,182,13SEP2024,discontinued,4.43,14
782,Volvic 1.5L 12개입 Mini,38,Volvic,3500,2411,434,07OCT2022,active,4.12,24
783,해태 홈런볼 Basic,33,해태,3200,2223,106,15MAY2022,active,3.83,18
784,무인양품 샤워 타월 Max,45,무인양품,25100,16214,187,12JUN2022,active,3.83,12
785,Hisense ULED,25,Hisense,240600,140315,85,22SEP2023,active,4.0,17
786,제주삼다수 500ml 20개입 Mini,38,제주삼다수,2800,1600,455,09MAR2022,active,3.95,21
787,YES24 와인 입문,55,YES24,14000,7753,136,13FEB2025,discontinued,4.15,20
788,MUJI Basic Tee Lite,3,MUJI,25600,19223,335,26AUG2024,active,4.0,17
789,카터스 조거팬츠 Premium,12,카터스,82500,49862,468,02JAN2025,active,3.88,25
790,한빛미디어 데일 카네기 인간관계론 Plus,54,한빛미디어,10300,6166,570,10APR2023,active,4.12,17
791,Samsung 전자레인지 Plus,23,Samsung,352300,253405,402,23AUG2025,active,4.2,20
792,농심 새우깡,33,농심,6200,3866,539,29NOV2024,active,3.88,16
793,Corsair K95 Basic,21,Corsair,750600,500192,71,12JAN2025,active,4.36,22
794,평창수 2L 6개입,38,평창수,3700,2173,23,01AUG2023,active,3.5,16
795,광주요 도자기 밥공기 Lite,42,광주요,4200,3237,484,09JUL2024,active,4.11,18
796,Ottogi 햄 캔 Basic,34,Ottogi,4400,3281,55,15SEP2025,active,3.67,18
797,HyperX Cloud II Lite,21,HyperX,995700,745452,222,15SEP2025,soldout,3.65,20
798,Starbucks 비아 콜롬비아 Max,36,Starbucks,5900,3796,178,08APR2024,active,4.52,21
799,Levi's 501 Jeans Premium,4,Levi's,41800,30319,433,06JUN2026,active,3.83,18
800,아이시스 500ml 40개입 Plus,38,아이시스,2300,1341,449,10OCT2023,active,3.75,20
801,SteelSeries Arctis Plus,21,SteelSeries,219800,121325,491,28MAY2022,active,4.34,29
802,나이키키즈 카라 티 Max,11,나이키키즈,36700,20353,188,17SEP2023,discontinued,4.12,25
803,The North Face 후디 자켓 Pro,5,The North Face,15400,10547,577,25JUL2025,discontinued,3.47,17
804,CJ 스팸 Premium,34,CJ,8400,5499,419,17JUL2025,active,3.95,19
805,GS Fresh 수박 1통 Basic,28,GS Fresh,2700,1806,248,17JUN2025,active,4.36,11
806,시대에듀 ADsP Max,58,시대에듀,16100,8882,587,28MAY2025,active,3.88,24
807,길벗 지적 대화를 위한 넓고 얕은 지식 Basic,54,길벗,8000,5177,163,12NOV2024,active,4.12,24
808,LG 광파오븐,23,LG,349300,249803,254,26MAY2026,active,3.96,24
809,녹차원 얼그레이 Mini,37,녹차원,2100,1368,475,21APR2024,active,4.0,25
810,길벗 HSK 5급 Plus,57,길벗,8000,5747,416,27OCT2023,active,3.91,22
811,MUJI 수저 세트 Basic,42,MUJI,18400,11106,169,17JUN2023,discontinued,3.87,30
812,Huawei MatePad Lite,16,Huawei,1184300,872855,316,13MAY2023,active,3.9,21
813,헤라 레조나 토너 Basic,61,헤라,58500,40092,173,02APR2026,active,3.82,22
814,Samsung QLED TV Mini,25,Samsung,665900,398524,469,17MAR2022,active,3.96,23
815,에스티로더 어드밴스드 토너 Premium,61,에스티로더,23100,13962,344,07MAY2026,active,4.35,20
816,CJ 포스틱 Plus,33,CJ,8600,5972,444,10MAY2024,active,4.21,19
817,에비앙 750ml,38,에비앙,11500,8520,17,20JUN2026,active,3.83,18
818,Tetley 캐모마일 Max,37,Tetley,5400,3486,69,20JUL2025,active,3.95,20
819,LG OLED TV,25,LG,217300,132424,337,03JAN2026,soldout,3.68,22
820,Dell XPS Tower Mini,20,Dell,327800,245657,591,28JAN2026,active,3.86,21
821,이마트 소불고기 Plus,30,이마트,16100,11333,526,15OCT2024,active,3.95,19
822,Twinings 잉글리시 브렉퍼스트 Basic,37,Twinings,4600,3004,455,27JUL2022,active,4.18,22
823,Uniqlo Blouse Premium,7,Uniqlo,15000,9933,268,05MAY2023,discontinued,4.05,20
824,Samsung 갤럭시탭 Pro,16,Samsung,183200,109366,187,22NOV2025,active,3.9,20
825,Nike 패딩 Premium,5,Nike,28100,19506,568,21MAR2022,active,3.8,15
826,입생로랑 뚜쉬 에끌라 Pro,64,입생로랑,55300,34977,528,08SEP2024,active,4.29,17
827,농협 사과 5kg Lite,28,농협,4000,3115,433,01SEP2023,active,4.07,15
828,교보문고 백종원의 육아 레시피 Premium,55,교보문고,24800,16378,287,26FEB2025,active,4.48,21
829,오리온 초코파이 Plus,33,오리온,3400,2249,566,04SEP2025,active,4.1,20
830,문학동네 언어의 온도 Pro,52,문학동네,8000,5441,498,26FEB2024,active,4.28,18
831,뉴발란스키즈 데님 Max,12,뉴발란스키즈,27000,20543,440,08MAY2026,active,4.04,25
832,이니스프리 수분 크림 Plus,62,이니스프리,36500,26797,302,30JUL2023,active,3.88,17
833,이마트 오이 5개 Max,29,이마트,5900,3857,86,24FEB2024,active,4.32,19
834,입생로랑 뷰티 넘버 원 Premium,65,입생로랑,14000,10014,437,07AUG2025,active,3.92,26
835,에스티로더 더블 웨어 Max,64,에스티로더,24000,16436,540,05MAR2026,active,3.71,14
836,한빛미디어 JLPT N2 Pro,57,한빛미디어,47700,31636,21,21MAY2026,active,4.14,14
837,ZARA 플라워 원피스 Plus,9,ZARA,17300,10280,559,06NOV2024,soldout,3.8,20
838,Volvic 1.5L 12개입 Basic,38,Volvic,7800,5122,516,16JUN2022,active,3.64,28
839,창비 나는 나로 살기로 했다 Mini,52,창비,8000,4852,502,05APR2023,active,4.47,19
840,H&M 롱 원피스 Pro,9,H&M,60900,46309,466,01MAY2025,active,3.89,18
841,문법의 원리 토익 스피킹 Pro,57,문법의 원리,11400,7149,100,15MAR2023,active,3.68,28
842,문학동네 데미안 Basic,51,문학동네,19100,14688,582,04MAR2026,active,4.0,19
843,롯데 빼빼로 Plus,33,롯데,1900,1277,140,01DEC2022,active,3.24,17
844,풀무원 풀무원 두부 Plus,32,풀무원,6000,4171,137,11FEB2025,active,3.75,24
845,스톤헨지 슬립 드레스,9,스톤헨지,21000,14172,577,18APR2026,active,3.93,15
846,MIXXO 니트 원피스 Premium,9,MIXXO,23600,13682,227,11DEC2024,active,4.25,12
847,ZARA Knit Max,7,ZARA,47300,30103,280,01AUG2024,active,3.71,31
848,IKEA 얼굴 수건 Premium,45,IKEA,10300,5899,430,22OCT2024,active,4.26,27
849,Apple Apple Watch Basic,17,Apple,555800,385324,39,29OCT2023,active,3.73,22
850,더타올 목욕 수건 Premium,45,더타올,11900,7768,518,16JUN2026,active,4.17,23
851,락앤락 먼지털이 Basic,47,락앤락,13900,10132,210,18DEC2023,active,4.05,19
852,Nescafe 골드 블렌드 Plus,36,Nescafe,6700,4024,301,22APR2024,active,3.89,18
853,LG Velvet Max,15,LG,358600,210803,85,28MAR2024,active,4.35,17
854,Adidas 바람막이 Premium,5,Adidas,19900,12804,396,12MAR2023,active,3.95,20
855,무인양품 밀대 Pro,47,무인양품,9700,7402,252,18JUN2025,discontinued,4.25,24
856,설화수 자정 안티에이징 Lite,62,설화수,60900,43445,532,14SEP2023,active,3.95,22
857,해커스 영어 회화 100일,57,해커스,17000,10987,380,05OCT2024,active,4.14,14
858,길벗 집에서 만드는 파스타 Mini,55,길벗,11600,7760,443,09DEC2023,active,4.0,26
859,Illy 에스프레소 원두 Pro,36,Illy,6500,3700,32,21MAY2024,active,4.25,12
860,3M 테이프 클리너 Plus,47,3M,17600,13665,259,03JUN2025,active,4.17,18
861,DEW E DEW 셔츠 원피스 Mini,9,DEW E DEW,49600,34882,233,25AUG2022,active,3.81,16
862,Uniqlo EZY Ankle Lite,4,Uniqlo,20100,12374,514,22DEC2022,active,3.83,18
863,한우자조금 한우 등심 1++ Lite,30,한우자조금,3000,2054,307,22APR2023,active,4.05,20
864,IKEA 샐러드볼 Max,42,IKEA,8900,5119,69,23APR2025,soldout,4.18,17
865,Garmin Venu Mini,17,Garmin,356300,275114,453,01DEC2022,active,3.52,21
866,H&M Cardigan Max,7,H&M,50100,29569,438,05OCT2024,discontinued,3.71,14
867,Cuchen 밥솥 Pro,23,Cuchen,528400,369376,363,26JUL2025,active,3.73,26
868,ZARA 플라워 원피스 Basic,9,ZARA,45400,27533,480,01MAY2023,active,4.06,17
869,송월타월 호텔 수건 6매 Basic,45,송월타월,30100,21522,143,05SEP2024,active,4.05,22
870,한국산업인력공단 SQLD Basic,58,한국산업인력공단,21400,15593,23,09JUN2022,active,4.0,19
871,ZARA Slim Chino Mini,4,ZARA,33300,23472,424,26JUL2022,discontinued,4.04,23
872,Cuckoo 전기포트 Basic,23,Cuckoo,217400,150296,174,18JAN2025,active,3.54,13
873,Fitbit Charge Pro,17,Fitbit,288100,217592,324,12OCT2025,active,4.26,19
874,아디다스키즈 레깅스 Max,12,아디다스키즈,31000,17610,347,16JUN2023,active,4.25,24
875,제주삼다수 500ml 20개입 Mini,38,제주삼다수,8700,5447,17,27MAR2022,active,4.0,14
876,H&M 슬랙스 Max,8,H&M,35700,21673,43,06MAR2024,active,4.14,22
877,H&M 롱 원피스 Mini,9,H&M,24400,18964,154,10MAR2026,active,3.96,28
878,평창수 2L 6개입 Max,38,평창수,2900,1854,376,31AUG2023,active,4.0,16
879,MUJI Basic Tee Lite,7,MUJI,34800,25003,401,11SEP2025,active,4.19,16
880,GS Fresh 당근 1kg Max,29,GS Fresh,9100,6438,224,16MAR2026,active,4.25,20
881,농협하나로 삼겹살 1kg Basic,30,농협하나로,14900,8921,216,30JUL2024,active,3.57,23
882,창비 82년생 김지영 Lite,51,창비,15000,9074,567,14SEP2022,active,4.1,21
